host_listings_count,accommodates,bathrooms,bedrooms,guests_included,minimum_nights,number_of_reviews,calculated_host_listings_count,price,latitude,longitude,room_type,instant_bookable
1.0,2,1.0,1.0,2,4,5,1,$109.00,52.3789086832,4.8530438057000005,Entire home/apt,f
1.0,2,1.0,1.0,1,3,10,1,$65.00,52.3763518561,4.8474245125,Entire home/apt,f
2.0,2,1.0,1.0,2,2,77,2,$65.00,52.3763446772,4.8482360588999995,Private room,f
1.0,2,1.0,1.0,1,1,1,1,$150.00,52.3782956002,4.8390512913,Entire home/apt,f
1.0,2,1.5,2.0,1,2,3,1,$98.00,52.3792749726,4.8519036103,Entire home/apt,t
1.0,3,1.0,1.0,2,2,18,1,$89.00,52.3776861744,4.8537227139,Entire home/apt,f
1.0,2,1.0,1.0,1,2,20,1,$110.00,52.3759621219,4.8472449989,Entire home/apt,f
2.0,2,1.0,1.0,2,1,141,2,$79.00,52.3750729388,4.8376259739,Private room,f
1.0,2,1.0,2.0,1,2,0,1,$75.00,52.3800490008,4.8574738098,Entire home/apt,f
47.0,2,1.0,1.0,1,2,10,45,$89.00,52.3844349144,4.8520729774,Entire home/apt,t
1.0,4,1.0,1.0,1,7,1,1,$90.00,52.3754339137,4.8504808301,Entire home/apt,f
3.0,2,1.0,1.0,1,3,4,3,$125.00,52.377784554,4.8490991480000005,Private room,f
1.0,3,1.0,1.0,2,2,1,1,$89.00,52.3748960618,4.8389336391,Entire home/apt,f
1.0,2,1.0,1.0,1,4,12,1,$102.00,52.3833937489,4.8525670927,Entire home/apt,f
1.0,2,1.0,1.0,1,1,10,1,$100.00,52.3760231019,4.8468426728,Entire home/apt,f
2.0,2,1.0,1.0,1,2,28,2,$49.00,52.3776886569,4.8574307356,Private room,t
2.0,1,1.0,1.0,1,1,10,1,$50.00,52.3797376888,4.8525243252,Private room,f
1.0,2,1.0,1.0,1,5,1,1,$80.00,52.3843666471,4.8518720879,Entire home/apt,f
1.0,3,1.0,1.0,2,2,19,1,$100.00,52.3776937299,4.8576165503,Entire home/apt,f
1.0,4,1.0,4.0,4,2,3,1,$129.00,52.3776627255,4.8426323637,Entire home/apt,f
1.0,2,1.5,1.0,1,2,2,1,$120.00,52.3788531564,4.8408069704,Private room,t
1.0,4,1.0,2.0,2,3,8,1,$125.00,52.375812349,4.8590574491,Entire home/apt,f
1.0,4,1.5,1.0,1,1,56,1,$108.00,52.3826433125,4.8554183747,Entire home/apt,f
1.0,3,1.0,2.0,3,3,18,1,$120.00,52.3783483166,4.8504005792000005,Entire home/apt,f
1.0,2,1.0,0.0,1,2,8,1,$85.00,52.3768067328,4.8444135148,Entire home/apt,f
1.0,4,1.0,2.0,1,3,21,1,$99.00,52.3778961709,4.8508533658,Entire home/apt,f
2.0,2,1.0,2.0,1,1,10,2,$50.00,52.3752940168,4.8593794479,Private room,f
1.0,2,1.0,1.0,2,1,10,1,$120.00,52.382063242,4.8548052227,Entire home/apt,f
1.0,4,1.0,2.0,1,2,18,1,$150.00,52.3767716497,4.862124153,Entire home/apt,f
1.0,4,1.0,2.0,2,2,1,1,$80.00,52.3763211013,4.8588936539,Entire home/apt,t
1.0,4,1.0,2.0,1,1,19,1,$145.00,52.3781887272,4.8508708978,Entire home/apt,f
1.0,4,1.5,1.0,1,4,0,1,$68.00,52.3842072705,4.8461130182000005,Entire home/apt,f
1.0,2,1.0,2.0,1,2,1,1,$115.00,52.3825387714,4.8509635209,Entire home/apt,f
1.0,2,1.0,1.0,1,2,2,1,$76.00,52.3732901076,4.8483203327,Entire home/apt,f
1.0,2,1.0,1.0,2,3,10,1,$95.00,52.3760288807,4.8392887756,Entire home/apt,f
1.0,2,1.0,1.0,2,2,18,1,$89.00,52.3785766846,4.8530883955,Entire home/apt,t
2.0,2,1.0,1.0,1,3,100,2,$89.00,52.378205077,4.8618589898,Entire home/apt,t
1.0,2,1.0,2.0,1,3,8,1,$40.00,52.3785270876,4.8557309527,Entire home/apt,f
1.0,2,0.5,0.0,1,1,6,1,$90.00,52.3752319008,4.8456364789,Entire home/apt,f
1.0,2,1.0,1.0,1,2,3,1,$120.00,52.3788396888,4.8574161193,Entire home/apt,f
1.0,2,1.0,1.0,1,2,71,1,$75.00,52.3756957753,4.8373737243,Private room,t
1.0,2,1.0,1.0,1,2,11,1,$109.00,52.3783957866,4.8572438388,Entire home/apt,f
1.0,2,1.0,1.0,1,3,43,1,$48.00,52.3765944799,4.8489977133,Private room,t
3.0,2,1.0,1.0,1,2,160,3,$65.00,52.3781011018,4.8464446021,Private room,f
1.0,6,1.0,2.0,1,2,0,1,$200.00,52.3770930184,4.84506914,Entire home/apt,f
1.0,2,1.0,1.0,2,3,5,1,$98.00,52.382993495,4.8503525884,Entire home/apt,f
1.0,2,1.0,1.0,2,2,28,1,$97.00,52.3850704993,4.8574231848,Entire home/apt,f
1.0,2,1.0,1.0,2,2,0,1,$95.00,52.3786710132,4.8521293738,Entire home/apt,f
1.0,2,1.0,1.0,1,5,0,1,$150.00,52.3786013164,4.8533103652000005,Entire home/apt,f
1.0,2,1.0,1.0,2,4,4,1,$89.00,52.3776411045,4.8565349746,Entire home/apt,f
1.0,4,1.0,1.0,3,3,11,1,$150.00,52.3728000947,4.8473585981,Entire home/apt,f
1.0,2,1.0,1.0,2,2,19,1,$105.00,52.3764079196,4.8501905871,Entire home/apt,f
1.0,4,1.0,2.0,2,2,15,1,$145.00,52.3764873925,4.8555470356,Entire home/apt,f
1.0,3,2.0,2.0,2,2,3,1,$115.00,52.3782293929,4.8551410847,Entire home/apt,f
1.0,3,1.0,2.0,1,2,3,1,$130.00,52.3765192049,4.8468243728000004,Entire home/apt,f
1.0,4,1.0,2.0,4,5,3,1,$150.00,52.3781762999,4.8537229145000005,Entire home/apt,f
1.0,2,1.0,1.0,1,2,10,1,$85.00,52.3790926537,4.8507413074,Entire home/apt,f
1.0,6,1.0,2.0,1,3,0,1,$200.00,52.3751509307,4.8387338661,Entire home/apt,f
1.0,2,1.0,1.0,1,1,19,1,$85.00,52.3735746857,4.8467082826,Entire home/apt,f
,2,1.0,1.0,1,1,1,1,$119.00,52.3784480598,4.8573220144,Private room,f
1.0,2,1.0,0.0,1,3,29,1,$80.00,52.3770161195,4.8459170732,Entire home/apt,f
1.0,2,1.5,1.0,1,1,16,1,$65.00,52.3808549528,4.8160162541,Private room,f
2.0,2,1.0,1.0,1,2,53,2,$48.00,52.3822215896,4.831881033,Private room,f
1.0,2,1.0,1.0,2,2,59,1,$60.00,52.3812846722,4.8201772587,Private room,f
1.0,2,1.0,1.0,1,1,29,1,$100.00,52.3819592273,4.792384703,Entire home/apt,f
1.0,4,1.0,2.0,1,14,0,1,$65.00,52.3800814781,4.822442608,Entire home/apt,f
2.0,2,1.0,1.0,1,1,44,1,$49.00,52.3819356008,4.8094577774000005,Private room,t
3.0,4,1.0,1.0,3,2,16,3,$80.00,52.3784271302,4.8280925259,Entire home/apt,f
1.0,3,1.0,1.0,2,2,16,1,$52.00,52.3774628678,4.8030649746,Private room,f
2.0,1,1.0,1.0,1,1,35,2,$22.00,52.3781109779,4.8023918719,Private room,t
1.0,2,1.0,2.0,1,1,0,1,$900.00,52.3723036669,4.8197364195,Entire home/apt,f
2.0,2,1.5,1.0,1,1,32,2,$85.00,52.3763109807,4.8250778791,Private room,f
3.0,4,1.0,2.0,2,2,0,2,$140.00,52.3838228378,4.8157927243,Entire home/apt,f
1.0,2,1.0,1.0,1,5,14,1,$75.00,52.381439016,4.8036271578,Entire home/apt,f
1.0,5,1.5,2.0,2,2,3,1,$69.00,52.3796360177,4.8338261682,Entire home/apt,f
1.0,3,1.0,1.0,3,3,66,1,$75.00,52.379887366,4.8293270616,Entire home/apt,f
2.0,2,1.0,1.0,1,2,48,2,$50.00,52.3828841146,4.8316193122,Private room,f
3.0,4,1.0,2.0,1,1,4,3,$45.00,52.382771377,4.8337158712,Entire home/apt,t
1.0,2,1.0,1.0,1,2,20,1,$69.00,52.3780689182,4.8329561206000005,Private room,f
1.0,2,1.0,1.0,2,7,12,1,$90.00,52.3783246962,4.8280604559,Entire home/apt,f
3.0,2,1.5,1.0,1,5,10,3,$59.00,52.3827835933,4.83487798,Private room,f
1.0,6,1.0,3.0,4,3,19,1,$245.00,52.3737173172,4.8346347399,Entire home/apt,f
1.0,3,1.0,2.0,2,1,11,1,$98.00,52.3723239312,4.8290459346,Entire home/apt,f
1.0,4,1.0,3.0,3,6,0,1,$100.00,52.3743797424,4.8229026748,Entire home/apt,f
1.0,2,2.0,1.0,1,2,14,1,$119.00,52.3748037708,4.8198075824,Private room,t
1.0,4,1.0,2.0,1,1,4,1,$70.00,52.3722374648,4.8278102609,Entire home/apt,f
2.0,4,1.0,1.0,1,1,59,2,$50.00,52.3794030564,4.8017908158000004,Private room,t
1.0,4,1.0,1.0,1,1,143,1,$32.00,52.3769649757,4.8127675883,Private room,f
2.0,2,0.5,1.0,2,1,22,2,$75.00,52.3827071461,4.836138988,Private room,t
2.0,2,1.0,1.0,1,1,29,2,$38.00,52.3790404403,4.8019110503,Private room,t
1.0,3,2.0,1.0,1,1,31,1,$45.00,52.3778083076,4.8217360259,Private room,f
1.0,2,1.0,1.0,1,4,0,1,$55.00,52.3846041747,4.8351888707,Private room,f
1.0,4,1.0,2.0,1,3,12,1,$150.00,52.3754078138,4.8191130456,Private room,f
3.0,4,1.0,2.0,1,2,0,3,$83.00,52.3830520113,4.8363378356,Private room,t
1.0,4,1.0,3.0,1,14,0,1,$45.00,52.3824798723,4.802100117,Entire home/apt,t
3.0,6,1.5,4.0,4,2,18,3,$260.00,52.3814311562,4.8315263041000005,Entire home/apt,f
1.0,4,1.0,2.0,1,1,27,1,$69.00,52.3827385873,4.8142599234,Private room,f
1.0,2,1.0,1.0,1,1,6,1,$50.00,52.3819614039,4.822740726,Private room,f
1.0,3,1.0,2.0,2,2,7,1,$90.00,52.3792143803,4.8360621183,Entire home/apt,f
2.0,2,1.0,1.0,1,4,144,2,$55.00,52.3831383092,4.8375919530000004,Private room,f
1.0,3,1.0,2.0,2,1,3,1,$89.00,52.3770918514,4.8229069516,Entire home/apt,f
1.0,2,1.0,1.0,2,3,42,1,$60.00,52.3830995802,4.8053094329,Private room,t
1.0,3,1.0,2.0,2,3,12,1,$105.00,52.3782140764,4.8004337352,Entire home/apt,f
2.0,2,1.0,1.0,2,4,92,2,$60.00,52.3829543934,4.8366663465,Private room,f
1.0,2,1.0,1.0,1,2,5,1,$100.00,52.3793767088,4.8344273129,Entire home/apt,t
1.0,4,1.0,2.0,3,2,5,1,$103.00,52.3747079838,4.8008714214,Entire home/apt,f
1.0,3,1.0,1.0,2,2,1,1,$95.00,52.3805589116,4.8179759155,Entire home/apt,f
1.0,2,1.0,1.0,2,2,3,1,$60.00,52.375253184900004,4.8127787849,Private room,f
1.0,4,1.5,1.0,1,1,6,1,$78.00,52.3837485528,4.8211492583,Private room,t
1.0,2,1.0,1.0,2,1,5,1,$150.00,52.3744070627,4.7994943581000005,Private room,t
2.0,2,1.0,1.0,1,1,1,2,$85.00,52.3755170109,4.8181897683,Private room,f
1.0,4,1.0,1.0,1,1,26,1,$108.00,52.3741674133,4.8338583484,Entire home/apt,f
1.0,2,1.0,1.0,1,4,2,1,$35.00,52.3747236985,4.8267781764,Private room,f
1.0,3,1.0,1.0,1,2,10,1,$60.00,52.376243125,4.828130714,Entire home/apt,f
2.0,2,1.0,1.0,1,1,2,2,$75.00,52.3744269622,4.818004576,Private room,f
1.0,4,1.5,3.0,1,2,5,1,$150.00,52.3764059315,4.8309942021,Entire home/apt,t
1.0,8,1.0,4.0,4,2,72,1,$272.00,52.3816852019,4.8161788801,Entire home/apt,f
1.0,2,1.0,1.0,1,1,1,1,$100.00,52.3813217999,4.8237105159,Entire home/apt,f
1.0,4,1.5,2.0,2,4,50,1,$220.00,52.3708071003,4.8300628388,Entire home/apt,f
1.0,4,1.0,1.0,2,2,6,1,$85.00,52.3707532457,4.8301465262,Entire home/apt,f
3.0,1,1.5,1.0,1,2,38,3,$40.00,52.3820339151,4.8312214561,Private room,f
1.0,2,1.5,1.0,1,1,4,1,$25.00,52.3773847591,4.8305404022000005,Shared room,f
1.0,2,1.0,0.0,1,2,7,1,$90.00,52.3830786874,4.8372055341,Entire home/apt,f
1.0,4,1.0,2.0,2,2,16,1,$100.00,52.3790627819,4.82251226,Entire home/apt,f
1.0,2,1.0,1.0,2,2,14,1,$60.00,52.3806119801,4.8219078354,Private room,t
1.0,2,1.0,2.0,1,10,0,1,"$1,500.00",52.371957677,4.8215064832,Entire home/apt,t
1.0,2,1.0,1.0,2,2,6,1,$95.00,52.3745290014,4.8276601948,Entire home/apt,f
2.0,2,1.0,1.0,1,1,4,2,$105.00,52.3762490483,4.8026162675,Entire home/apt,t
6.0,2,1.0,1.0,1,1,0,3,$55.00,52.3788172837,4.8016462963,Private room,t
1.0,5,1.0,4.0,1,3,1,1,$140.00,52.3835605896,4.8356319431,Entire home/apt,f
1.0,2,1.0,1.0,1,1,12,1,$90.00,52.3729674955,4.8339008497,Private room,f
1.0,4,1.0,1.0,4,2,22,1,$150.00,52.3782960819,4.8302400531,Entire home/apt,f
1.0,5,2.0,3.0,4,2,1,1,$175.00,52.3739304945,4.8185177342,Entire home/apt,f
1.0,6,1.0,3.0,1,2,4,1,$150.00,52.3757755234,4.82141021,Entire home/apt,f
1.0,4,1.0,2.0,1,1,1,1,$111.00,52.373836686,4.8117230891,Entire home/apt,f
1.0,6,1.5,2.0,3,10,0,1,"$1,155.00",52.3789403325,4.8018969195,Entire home/apt,f
1.0,2,1.0,1.0,1,4,1,1,$150.00,52.3747392565,4.8245628043,Entire home/apt,f
1.0,2,1.0,2.0,1,2,118,1,$80.00,52.3744245017,4.8085751714,Entire home/apt,f
1.0,2,1.0,1.0,1,3,32,1,$50.00,52.3828330293,4.8369896962,Private room,f
2.0,2,1.5,1.0,2,2,86,2,$59.00,52.3834884256,4.8272133901,Private room,t
1.0,2,1.0,1.0,1,7,2,1,$30.00,52.3783504616,4.8245762876,Entire home/apt,t
1.0,2,1.0,1.0,1,2,6,1,$34.00,52.3782260582,4.8134110734,Private room,f
1.0,3,1.0,2.0,2,1,21,1,$95.00,52.3811449727,4.818914694,Entire home/apt,f
1.0,3,1.0,3.0,1,3,2,1,$155.00,52.3802440274,4.8376140686,Entire home/apt,f
1.0,2,1.0,1.0,2,2,6,1,$115.00,52.3834888175,4.8178455773,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$75.00,52.3812415207,4.8366268082,Entire home/apt,f
3.0,4,1.0,2.0,1,5,1,3,$175.00,52.3829591869,4.8171560794,Private room,t
1.0,4,1.5,3.0,1,2,0,1,$65.00,52.3756776355,4.8230072521,Entire home/apt,f
1.0,4,1.0,1.0,3,3,1,1,$80.00,52.3811819044,4.8248843405,Entire home/apt,t
1.0,1,1.0,1.0,1,2,4,1,$30.00,52.3796141197,4.8009138877,Private room,t
1.0,6,1.0,2.0,4,1,7,1,$87.00,52.381389103,4.7934744389,Entire home/apt,f
1.0,5,2.0,3.0,4,4,2,1,$175.00,52.382521983,4.8346467745,Entire home/apt,f
3.0,2,1.5,1.0,1,4,24,3,$49.00,52.3826910828,4.8339445501,Private room,f
2.0,2,1.0,0.0,1,4,0,2,$68.00,52.376594731,4.8192688009,Entire home/apt,f
1.0,4,1.0,3.0,1,7,1,1,$110.00,52.3741590817,4.8183307701,Entire home/apt,f
1.0,2,1.0,1.0,2,4,10,1,$75.00,52.3790356482,4.8361695722,Entire home/apt,f
1.0,6,2.5,5.0,4,5,3,1,$170.00,52.3842804367,4.837536987,Entire home/apt,f
2.0,4,1.0,2.0,4,3,27,2,$199.00,52.3736831391,4.8339527155,Entire home/apt,f
1.0,2,1.0,1.0,1,3,14,1,$80.00,52.3777796156,4.8360535756,Entire home/apt,f
2.0,8,1.5,3.0,1,1,5,2,$49.00,52.3829138444,4.8052066979,Private room,t
3.0,2,1.5,1.0,1,5,22,3,$59.00,52.3811910743,4.8345628305,Private room,f
47.0,2,1.0,1.0,1,2,10,45,$89.00,52.3732958208,4.835288683,Entire home/apt,t
1.0,4,1.5,2.0,1,2,0,1,$150.00,52.3742165039,4.8206498216,Entire home/apt,t
1.0,4,1.0,4.0,2,7,0,1,$105.00,52.3837998541,4.8363637082,Entire home/apt,t
1.0,2,1.0,1.0,1,2,7,1,$60.00,52.3729635283,4.8351857562,Private room,f
3.0,4,1.0,1.0,2,2,3,3,$75.00,52.3812652,4.832434031,Private room,f
2.0,4,1.0,1.0,2,2,20,1,$65.00,52.3746378545,4.7963393493,Entire home/apt,f
2.0,4,1.0,2.0,1,3,2,1,$150.00,52.3723133784,4.8210002165,Entire home/apt,f
3.0,3,1.0,1.0,1,6,0,3,$109.00,52.3831925807,4.8168950923,Private room,t
1.0,2,1.0,1.0,1,2,0,1,$100.00,52.3785656976,4.8165552014,Entire home/apt,f
1.0,2,1.0,1.0,1,1,18,1,$89.00,52.3829918018,4.8024096688,Private room,f
1.0,5,1.5,3.0,1,5,6,1,$125.00,52.3833185758,4.8156934513,Entire home/apt,f
3.0,2,1.0,1.0,1,2,31,2,$68.00,52.3832826662,4.8137750606,Private room,f
1.0,2,1.0,1.0,1,1,3,1,$35.00,52.3804798892,4.8198445389,Private room,f
1.0,2,1.5,1.0,1,3,52,1,$75.00,52.380799204,4.8305576083,Private room,f
1.0,2,1.0,1.0,1,1,0,1,$40.00,52.3831017485,4.8369494124,Private room,f
2.0,8,1.5,3.0,2,1,7,2,$49.00,52.3815558237,4.8035681952000004,Private room,f
1.0,2,1.0,1.0,1,2,0,1,$65.00,52.3783450781,4.8341689512,Entire home/apt,f
1.0,2,1.0,1.0,1,2,96,1,$50.00,52.3795938625,4.7992287929,Private room,f
1.0,4,2.5,3.0,2,3,0,1,$145.00,52.3823635131,4.8384952558,Entire home/apt,f
1.0,2,0.0,1.0,2,2,14,1,$97.00,52.3719814506,4.8335418747,Entire home/apt,f
1.0,2,1.0,1.0,2,4,11,1,$70.00,52.3785870044,4.8007875879,Private room,f
1.0,2,1.0,1.0,1,1,3,1,$50.00,52.3729348653,4.8278535704,Entire home/apt,f
1.0,2,1.0,1.0,2,2,15,1,$70.00,52.3738520072,4.8290235574,Private room,f
4.0,4,1.0,1.0,2,3,2,3,$99.00,52.3782595419,4.8017068109,Entire home/apt,f
1.0,2,1.0,1.0,1,1,2,1,$78.00,52.381442096,4.8074516443,Private room,t
4.0,2,1.0,1.0,1,3,11,3,$59.00,52.3787959582,4.8002816006,Private room,f
2.0,2,1.0,1.0,1,1,0,2,$90.00,52.3742366785,4.8165313888,Private room,t
2.0,3,1.0,1.0,1,1,59,1,$50.00,52.3764294622,4.820083198,Private room,t
1.0,2,1.0,1.0,2,2,21,1,$44.00,52.3790762926,4.8002836105,Private room,t
1.0,2,1.0,1.0,2,2,13,1,$60.00,52.3805430079,4.8208221202,Private room,t
1.0,2,1.0,2.0,2,2,8,1,$60.00,52.3800986376,4.8217067795,Private room,t
1.0,4,1.0,2.0,2,4,6,1,$145.00,52.3804305669,4.8359545661,Entire home/apt,f
1.0,2,1.0,1.0,1,2,35,1,$89.00,52.3738546871,4.8316136635,Entire home/apt,f
1.0,2,1.0,1.0,1,2,8,1,$50.00,52.3731815477,4.8179937966,Entire home/apt,f
1.0,2,1.0,1.0,1,3,9,1,$70.00,52.3780708968,4.8299105262,Entire home/apt,f
2.0,4,1.0,2.0,1,1,2,2,$130.00,52.3779233412,4.8019773376,Entire home/apt,f
1.0,4,1.5,2.0,2,3,18,1,$175.00,52.3828190456,4.8181587169,Entire home/apt,f
2.0,2,1.0,1.0,1,1,0,2,$90.00,52.3738270243,4.8143261638,Entire home/apt,f
2.0,2,0.5,1.0,2,1,37,2,$73.00,52.382137289,4.8370108871,Private room,t
4.0,1,1.0,1.0,1,2,17,3,$44.00,52.3786349613,4.8027400612,Shared room,f
1.0,4,1.0,1.0,3,3,0,1,$80.00,52.380463249,4.8230148136,Entire home/apt,t
1.0,2,1.0,1.0,1,3,4,1,$75.00,52.3842798516,4.8180424752,Entire home/apt,f
1.0,4,1.0,3.0,1,3,4,1,$149.00,52.3823702567,4.8329205509,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$75.00,52.3843374763,4.8105567322,Entire home/apt,f
1.0,4,1.5,3.0,1,3,3,1,$199.00,52.3836005504,4.7920629808,Entire home/apt,f
1.0,2,1.0,1.0,1,1,4,1,$65.00,52.3834021975,4.8352107788000005,Private room,f
1.0,4,1.0,1.0,2,2,5,1,$88.00,52.375229943,4.8262355436,Entire home/apt,t
1.0,2,1.0,1.0,2,2,19,1,$60.00,52.3805489182,4.8216622912,Private room,f
1.0,2,1.0,1.0,1,3,19,1,$80.00,52.380936802,4.8336387736,Entire home/apt,f
3.0,4,1.0,2.0,1,5,0,3,$175.00,52.3842459253,4.8170990672,Private room,t
2.0,2,1.0,1.0,1,2,35,2,$59.00,52.3832411359,4.8258895208,Private room,t
1.0,4,1.0,1.0,2,1,4,1,$98.00,52.3746689964,4.8339745662,Entire home/apt,t
1.0,4,1.0,2.0,1,3,109,1,$110.00,52.3599229194,4.833767567,Entire home/apt,f
1.0,6,1.0,2.0,5,2,0,1,$250.00,52.356999297,4.8402155045,Entire home/apt,f
1.0,4,1.0,1.0,2,3,9,1,$78.00,52.3639537523,4.8431817804,Entire home/apt,f
2.0,6,1.5,3.0,4,3,6,2,$175.00,52.3652447701,4.8307201017,Entire home/apt,t
1.0,2,1.5,1.0,1,2,186,1,$85.00,52.360261119,4.835601368,Private room,f
1.0,4,1.0,2.0,2,3,5,1,$119.00,52.3613418848,4.8214677092,Entire home/apt,f
1.0,2,1.0,1.0,1,2,1,1,$120.00,52.3467624182,4.8446103512,Entire home/apt,f
1.0,2,1.5,1.0,4,2,17,1,$75.00,52.3640210184,4.8303386451,Entire home/apt,f
2.0,4,1.0,2.0,2,3,14,1,$120.00,52.3668691714,4.8398095144,Entire home/apt,f
1.0,1,1.0,1.0,1,1,0,1,$70.00,52.3726532603,4.8366134532,Private room,t
1.0,2,1.0,1.0,1,1,0,1,$72.00,52.3598026272,4.8441066737,Entire home/apt,t
1.0,4,1.0,2.0,1,2,10,1,$140.00,52.354499358300004,4.8327913723,Entire home/apt,f
1.0,4,1.0,1.0,1,2,2,1,$129.00,52.3705528591,4.8364146094,Entire home/apt,f
1.0,4,1.5,2.0,2,2,13,1,$125.00,52.367245106,4.8373565476,Entire home/apt,f
1.0,5,2.0,2.0,2,2,20,1,$159.00,52.3675736976,4.8405420731,Entire home/apt,t
1.0,4,2.0,4.0,1,3,1,1,$170.00,52.3633853757,4.8226812313,Entire home/apt,f
3.0,2,1.0,1.0,2,3,1,3,$100.00,52.3630302003,4.8444255569,Private room,f
1.0,2,1.0,1.0,2,2,65,1,$70.00,52.3626071033,4.8266440545,Private room,f
2.0,2,1.5,1.0,2,2,3,2,$170.00,52.347419794,4.8393509347,Entire home/apt,t
1.0,2,1.0,1.0,1,2,3,1,$85.00,52.3627171735,4.8431580024,Entire home/apt,f
1.0,4,1.0,2.0,2,3,11,1,$100.00,52.3522233281,4.8313207221,Entire home/apt,f
1.0,2,1.0,1.0,1,5,0,1,$50.00,52.3495788528,4.8403205876,Private room,t
106.0,4,1.0,2.0,1,2,10,50,$139.00,52.3564386603,4.8298800999000004,Entire home/apt,f
1.0,2,1.5,2.0,1,1,3,1,$85.00,52.3577618983,4.8208067483,Entire home/apt,f
1.0,4,2.5,3.0,2,2,17,1,$230.00,52.3647248399,4.83492403,Entire home/apt,f
1.0,2,1.0,1.0,1,2,6,1,$49.00,52.3534983856,4.8398658266,Private room,f
2.0,2,1.0,1.0,1,4,35,2,$49.00,52.3519278824,4.8318815397,Private room,f
1.0,2,1.5,1.0,1,1,6,1,$40.00,52.3550115178,4.8406092251,Private room,f
3.0,2,1.0,1.0,1,2,95,3,$58.00,52.3610427507,4.8461343917,Private room,t
1.0,4,1.0,1.0,1,2,1,1,$150.00,52.3648024732,4.8444079128,Private room,f
1.0,4,1.0,2.0,1,5,1,1,$119.00,52.3665369537,4.8400419049,Entire home/apt,f
1.0,5,1.0,3.0,2,2,1,1,$100.00,52.3575259066,4.8454933558,Entire home/apt,t
1.0,2,1.0,1.0,1,2,2,1,$100.00,52.3642047385,4.8411638674,Entire home/apt,f
1.0,4,1.0,2.0,2,3,5,1,$90.00,52.3572252331,4.8301626329000005,Entire home/apt,f
1.0,3,1.5,2.0,1,2,2,1,$162.00,52.3637141751,4.8388096229,Entire home/apt,f
1.0,3,1.0,2.0,2,1,8,1,$110.00,52.3492792283,4.8309339552,Entire home/apt,f
2.0,2,1.0,1.0,1,2,123,2,$70.00,52.348788446,4.8321315361,Private room,f
1.0,1,1.0,1.0,2,1,2,1,$74.00,52.3483941937,4.8436224893,Private room,f
1.0,4,1.0,2.0,3,1,15,1,$110.00,52.3640612764,4.8316640027,Entire home/apt,f
2.0,6,1.0,2.0,5,2,1,2,$250.00,52.3620620318,4.8399939801,Entire home/apt,f
1.0,4,1.0,2.0,1,2,4,1,$135.00,52.3705335125,4.8366569462,Entire home/apt,f
1.0,2,1.5,1.0,2,2,1,1,$125.00,52.3495301605,4.8355476523,Entire home/apt,f
1.0,2,1.0,1.0,1,2,4,1,$33.00,52.3716567421,4.8356492105,Private room,f
3.0,6,1.0,3.0,6,3,0,3,$200.00,52.36357741,4.8443912357,Entire home/apt,f
1.0,3,1.0,2.0,2,3,11,1,$89.00,52.3494639802,4.8319702762,Entire home/apt,f
2.0,2,1.5,1.0,1,1,3,2,$75.00,52.3666589298,4.8308260539,Private room,t
3.0,2,1.0,1.0,1,2,0,3,$60.00,52.3621609851,4.8445438855,Private room,t
4.0,2,1.0,1.0,1,1,18,4,$39.00,52.3645496374,4.8388826267,Private room,f
3.0,2,1.0,1.0,2,14,14,2,$109.00,52.3534360531,4.8373880924,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$88.00,52.3563610757,4.8294033217,Entire home/apt,f
2.0,4,1.0,2.0,2,3,1,2,$140.00,52.3584479363,4.8301665601,Entire home/apt,f
2.0,2,1.0,1.0,1,1,3,2,$115.00,52.3513596125,4.8303712295,Private room,f
3.0,2,1.0,1.0,1,1,6,3,$60.00,52.3676127575,4.8398263643,Private room,f
1.0,2,1.0,1.0,1,2,7,1,$60.00,52.3495129887,4.8419390033,Private room,f
1.0,2,1.0,1.0,1,3,26,1,$55.00,52.3523949837,4.8246478794000005,Private room,f
6.0,4,1.5,2.0,2,2,1,6,$90.00,52.349422141,4.8307876708,Entire home/apt,f
2.0,2,1.0,1.0,1,1,6,2,$65.00,52.3642526657,4.8389081798,Private room,f
4.0,6,1.0,3.0,4,1,5,4,$165.00,52.3654994047,4.8400775363,Entire home/apt,f
1.0,4,2.0,4.0,2,2,0,1,$120.00,52.3634257209,4.8273400884,Entire home/apt,f
1.0,3,1.0,2.0,1,1,0,1,$55.00,52.3627601945,4.8388118756,Entire home/apt,t
1.0,2,1.0,1.0,1,3,16,1,$40.00,52.3647379676,4.8430725367,Private room,f
1.0,2,1.0,1.0,1,1,16,1,$60.00,52.3682249373,4.8398719516,Private room,f
1.0,6,1.0,2.0,1,3,2,1,$160.00,52.3625919927,4.8445237504000005,Entire home/apt,f
2.0,6,1.5,2.0,2,2,14,1,$150.00,52.3561694978,4.837555633,Entire home/apt,f
1.0,2,1.0,1.0,1,2,2,1,$140.00,52.3623003175,4.8447149434,Entire home/apt,f
1.0,2,1.0,0.0,1,2,32,1,$72.00,52.3493157991,4.8313272875,Entire home/apt,f
5.0,2,1.0,1.0,1,5,7,4,$65.00,52.364142744,4.8442746957,Private room,f
1.0,2,0.5,1.0,1,1,51,1,$40.00,52.3546573751,4.8301915072,Private room,t
